unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1527501600,2018-05-28 10:00:00,ETH/USD,533.08,537.35,532.43,537.22,198664.36,370.79
1527516000,2018-05-28 14:00:00,ETH/USD,535.35,536.5,527.1,529.99,214381.81,403.19
1527530400,2018-05-28 18:00:00,ETH/USD,527.18,530.12,522.0,522.0,270110.33,512.88
1527544800,2018-05-28 22:00:00,ETH/USD,515.84,519.0,506.3,518.02,993586.48,1938.99
1527559200,2018-05-29 02:00:00,ETH/USD,520.48,520.88,516.55,520.55,326379.47,629.4
1527573600,2018-05-29 06:00:00,ETH/USD,521.82,524.43,517.76,519.83,837450.52,1610.63
1527588000,2018-05-29 10:00:00,ETH/USD,522.16,531.0,519.11,531.0,2638097.05,5042.55
1527602400,2018-05-29 14:00:00,ETH/USD,565.82,569.63,555.58,556.99,865153.09,1541.54
1527616800,2018-05-29 18:00:00,ETH/USD,564.83,571.38,562.52,565.11,1410876.93,2487.57
1527631200,2018-05-29 22:00:00,ETH/USD,568.18,568.69,558.2,559.67,174928.66,311.17
1527645600,2018-05-30 02:00:00,ETH/USD,577.89,583.27,572.39,574.12,936107.18,1618.56
1527660000,2018-05-30 06:00:00,ETH/USD,569.35,572.56,557.12,559.64,1547089.61,2727.78
1527674400,2018-05-30 10:00:00,ETH/USD,565.59,571.7,564.34,568.81,642095.17,1128.79
1527688800,2018-05-30 14:00:00,ETH/USD,567.97,569.06,551.2,554.72,1092654.54,1953.01
1527703200,2018-05-30 18:00:00,ETH/USD,548.05,550.29,544.97,546.68,282132.12,515.01
1527717600,2018-05-30 22:00:00,ETH/USD,548.82,551.7,547.01,550.7,1095215.28,1994.57
1527732000,2018-05-31 02:00:00,ETH/USD,556.31,559.5,555.77,559.33,70707.11,126.66
1527746400,2018-05-31 06:00:00,ETH/USD,571.08,577.08,569.47,573.48,1628578.54,2850.33
1527760800,2018-05-31 10:00:00,ETH/USD,571.16,572.4,568.8,571.95,236310.91,414.55
1527775200,2018-05-31 14:00:00,ETH/USD,571.45,575.07,567.61,574.01,665663.97,1163.92
1527789600,2018-05-31 18:00:00,ETH/USD,584.0,585.98,578.11,578.67,707624.97,1214.84
1527804000,2018-05-31 22:00:00,ETH/USD,583.56,583.56,566.84,571.5,801147.46,1401.1
1527818400,2018-06-01 02:00:00,ETH/USD,576.91,580.78,568.31,571.84,1419609.06,2483.14
1527832800,2018-06-01 06:00:00,ETH/USD,573.0,582.51,573.0,581.64,715128.41,1234.59
1527847200,2018-06-01 10:00:00,ETH/USD,583.99,585.99,583.01,584.58,253539.24,433.69
1527861600,2018-06-01 14:00:00,ETH/USD,574.0,575.98,572.43,573.52,225724.78,393.13
1527876000,2018-06-01 18:00:00,ETH/USD,567.13,568.48,563.38,565.99,272626.47,481.88
1527890400,2018-06-01 22:00:00,ETH/USD,569.84,580.65,568.82,579.15,1223214.72,2116.92
1527904800,2018-06-02 02:00:00,ETH/USD,577.98,581.0,577.95,580.44,387026.14,667.16
1527919200,2018-06-02 06:00:00,ETH/USD,579.45,589.7,575.58,586.72,1321763.16,2265.16
1527933600,2018-06-02 10:00:00,ETH/USD,595.99,597.68,589.57,589.99,220113.24,370.65
1527948000,2018-06-02 14:00:00,ETH/USD,590.69,592.98,589.06,592.51,186593.43,315.94
1527962400,2018-06-02 18:00:00,ETH/USD,589.27,597.98,588.62,595.21,438083.32,736.54
1527976800,2018-06-02 22:00:00,ETH/USD,593.95,594.0,591.3,592.0,26480.27,44.6
1527991200,2018-06-03 02:00:00,ETH/USD,593.0,594.31,590.0,593.62,99711.77,168.58
1528005600,2018-06-03 06:00:00,ETH/USD,594.67,604.48,594.66,602.87,746436.87,1240.05
1528020000,2018-06-03 10:00:00,ETH/USD,623.36,623.94,614.49,616.91,364032.91,589.52
1528034400,2018-06-03 14:00:00,ETH/USD,620.3,623.71,616.55,622.19,308975.7,498.29
1528048800,2018-06-03 18:00:00,ETH/USD,618.1,618.94,611.89,612.03,190130.32,309.55
1528063200,2018-06-03 22:00:00,ETH/USD,617.13,619.56,615.0,618.85,94026.5,152.29
1528077600,2018-06-04 02:00:00,ETH/USD,619.21,620.17,614.58,614.58,334986.75,543.36
1528092000,2018-06-04 06:00:00,ETH/USD,615.29,615.29,602.38,606.24,1154414.97,1905.46
1528106400,2018-06-04 10:00:00,ETH/USD,607.06,608.15,603.99,604.24,451533.52,745.48
1528120800,2018-06-04 14:00:00,ETH/USD,592.56,592.56,581.07,585.0,866152.69,1479.61
1528135200,2018-06-04 18:00:00,ETH/USD,585.06,589.73,583.67,589.73,117620.5,200.81
1528149600,2018-06-04 22:00:00,ETH/USD,598.27,598.27,591.29,591.41,342298.03,577.64
1528164000,2018-06-05 02:00:00,ETH/USD,594.99,594.99,577.39,580.35,1342359.88,2292.99
1528178400,2018-06-05 06:00:00,ETH/USD,583.2,588.9,581.25,587.23,874557.1,1492.91
1528192800,2018-06-05 10:00:00,ETH/USD,586.86,590.33,586.4,589.06,375911.24,638.77
1528207200,2018-06-05 14:00:00,ETH/USD,584.98,586.0,583.08,585.11,1730847.08,2963.13
1528221600,2018-06-05 18:00:00,ETH/USD,609.31,613.0,607.0,607.01,1052695.1,1728.8
1528236000,2018-06-05 22:00:00,ETH/USD,603.83,610.0,603.11,609.9,425622.92,701.43
1528250400,2018-06-06 02:00:00,ETH/USD,608.0,608.0,603.7,605.47,466300.6,771.21
1528264800,2018-06-06 06:00:00,ETH/USD,604.36,609.52,604.27,608.1,534916.14,881.73
1528279200,2018-06-06 10:00:00,ETH/USD,599.92,604.27,599.0,604.27,495290.09,823.24
1528293600,2018-06-06 14:00:00,ETH/USD,608.96,609.64,606.89,607.99,220936.22,363.0
1528308000,2018-06-06 18:00:00,ETH/USD,597.13,599.61,594.0,596.49,1286993.67,2154.52
1528322400,2018-06-06 22:00:00,ETH/USD,606.2,607.99,604.16,606.68,86037.01,142.05
1528336800,2018-06-07 02:00:00,ETH/USD,613.68,615.75,611.94,613.26,578950.39,943.19
1528351200,2018-06-07 06:00:00,ETH/USD,609.98,610.55,602.74,606.66,1915140.39,3158.65
1528365600,2018-06-07 10:00:00,ETH/USD,609.14,609.27,604.84,605.99,453224.48,746.98
1528380000,2018-06-07 14:00:00,ETH/USD,607.41,608.41,601.94,606.66,312223.5,515.66
1528394400,2018-06-07 18:00:00,ETH/USD,605.0,608.33,605.0,605.35,293899.46,484.2
1528408800,2018-06-07 22:00:00,ETH/USD,601.99,602.36,599.6,602.36,90394.03,150.42
1528423200,2018-06-08 02:00:00,ETH/USD,605.63,606.98,604.59,605.84,80367.95,132.57
1528437600,2018-06-08 06:00:00,ETH/USD,602.88,606.26,602.88,605.82,228135.23,377.07
1528452000,2018-06-08 10:00:00,ETH/USD,601.7,602.3,595.42,597.0,1656719.8,2769.09
1528466400,2018-06-08 14:00:00,ETH/USD,598.08,598.08,592.06,595.68,389463.36,654.75
1528480800,2018-06-08 18:00:00,ETH/USD,601.48,601.48,597.23,597.92,131896.76,220.11
1528495200,2018-06-08 22:00:00,ETH/USD,599.65,607.0,599.65,602.32,1855172.46,3064.33
1528509600,2018-06-09 02:00:00,ETH/USD,605.01,609.99,605.01,608.49,492857.89,810.92
1528524000,2018-06-09 06:00:00,ETH/USD,606.66,607.52,605.51,605.58,40005.04,65.94
1528538400,2018-06-09 10:00:00,ETH/USD,602.67,606.86,602.67,605.89,60959.25,100.64
1528552800,2018-06-09 14:00:00,ETH/USD,599.52,601.51,599.0,600.24,27592.31,45.93
1528567200,2018-06-09 18:00:00,ETH/USD,598.1,599.2,597.52,598.71,12454.25,20.83
1528581600,2018-06-09 22:00:00,ETH/USD,599.04,599.04,594.76,597.12,98622.57,165.4
1528596000,2018-06-10 02:00:00,ETH/USD,578.22,578.99,573.73,577.76,86443.76,149.99
1528610400,2018-06-10 06:00:00,ETH/USD,573.29,575.3,569.48,574.0,1120088.83,1958.07
1528624800,2018-06-10 10:00:00,ETH/USD,567.0,567.0,561.46,567.0,290704.76,513.96
1528639200,2018-06-10 14:00:00,ETH/USD,569.97,570.29,565.0,567.54,114635.71,202.11
1528653600,2018-06-10 18:00:00,ETH/USD,534.18,539.97,523.22,530.9,1879857.33,3546.55
1528668000,2018-06-10 22:00:00,ETH/USD,516.23,521.2,504.0,508.27,1317556.21,2584.6
1528682400,2018-06-11 02:00:00,ETH/USD,522.99,534.0,520.66,530.79,700444.94,1324.2
1528696800,2018-06-11 06:00:00,ETH/USD,531.73,534.95,528.59,530.79,348498.98,654.8
1528711200,2018-06-11 10:00:00,ETH/USD,532.89,533.62,525.01,531.63,613655.6,1158.54
1528725600,2018-06-11 14:00:00,ETH/USD,530.85,530.85,520.21,521.99,1197341.18,2280.36
1528740000,2018-06-11 18:00:00,ETH/USD,517.99,521.8,509.85,518.65,2803218.34,5446.37
1528754400,2018-06-11 22:00:00,ETH/USD,517.98,524.78,517.98,524.78,417057.57,800.92
1528768800,2018-06-12 02:00:00,ETH/USD,529.27,533.3,529.27,532.46,418114.47,787.19
1528783200,2018-06-12 06:00:00,ETH/USD,531.31,533.69,530.65,531.41,90698.57,170.5
1528797600,2018-06-12 10:00:00,ETH/USD,535.99,535.99,531.86,533.6,164855.17,309.05
1528812000,2018-06-12 14:00:00,ETH/USD,523.83,528.99,522.02,525.08,179360.55,341.57
1528826400,2018-06-12 18:00:00,ETH/USD,515.35,517.77,506.0,508.1,1406186.48,2756.49
1528840800,2018-06-12 22:00:00,ETH/USD,491.99,492.69,489.0,490.99,407690.55,830.96
1528855200,2018-06-13 02:00:00,ETH/USD,496.55,501.71,496.55,500.0,365246.34,732.22
1528869600,2018-06-13 06:00:00,ETH/USD,493.81,495.38,492.53,493.78,102804.56,208.22
1528884000,2018-06-13 10:00:00,ETH/USD,468.14,478.97,468.14,471.39,1297581.71,2740.23
1528898400,2018-06-13 14:00:00,ETH/USD,476.56,476.56,468.38,469.92,571870.24,1212.6
1528912800,2018-06-13 18:00:00,ETH/USD,473.24,480.57,469.95,476.41,804156.68,1691.93
1528927200,2018-06-13 22:00:00,ETH/USD,468.5,476.44,468.5,475.99,151390.85,319.51
1528941600,2018-06-14 02:00:00,ETH/USD,470.99,495.6,470.99,487.31,2019794.47,4163.88
1528956000,2018-06-14 06:00:00,ETH/USD,486.3,488.32,483.65,486.12,761823.96,1569.04
1528970400,2018-06-14 10:00:00,ETH/USD,488.01,488.6,482.99,485.54,604540.42,1246.1
1528984800,2018-06-14 14:00:00,ETH/USD,472.22,477.38,472.18,474.78,850261.37,1789.37
1528999200,2018-06-14 18:00:00,ETH/USD,512.03,527.42,512.03,520.24,1580311.67,3048.38
1529013600,2018-06-14 22:00:00,ETH/USD,517.5,520.12,513.12,517.39,540620.01,1046.65
1529028000,2018-06-15 02:00:00,ETH/USD,513.55,513.88,509.78,512.34,1439954.85,2816.84
1529042400,2018-06-15 06:00:00,ETH/USD,505.71,511.72,504.37,509.4,390765.37,768.87
1529056800,2018-06-15 10:00:00,ETH/USD,497.52,501.17,495.66,501.17,166823.53,334.65
1529071200,2018-06-15 14:00:00,ETH/USD,490.72,500.08,489.06,498.39,439783.69,890.4
1529085600,2018-06-15 18:00:00,ETH/USD,501.5,503.19,499.37,499.38,76490.38,152.44
1529100000,2018-06-15 22:00:00,ETH/USD,495.0,495.4,487.32,488.06,70621.46,144.0
1529114400,2018-06-16 02:00:00,ETH/USD,495.24,495.61,492.62,494.2,49007.85,98.99
1529128800,2018-06-16 06:00:00,ETH/USD,497.94,498.87,494.24,497.1,359115.43,723.71
1529143200,2018-06-16 10:00:00,ETH/USD,496.62,502.0,496.23,497.52,583206.85,1167.85
1529157600,2018-06-16 14:00:00,ETH/USD,489.8,491.99,488.0,491.24,65157.52,132.86
1529172000,2018-06-16 18:00:00,ETH/USD,500.92,501.8,498.72,499.21,35472.26,70.91
1529186400,2018-06-16 22:00:00,ETH/USD,500.9,501.01,499.66,500.64,78491.37,156.68
1529200800,2018-06-17 02:00:00,ETH/USD,498.63,504.54,498.63,501.84,293976.4,586.58
1529215200,2018-06-17 06:00:00,ETH/USD,503.16,503.16,499.75,500.97,122337.16,244.33
1529229600,2018-06-17 10:00:00,ETH/USD,502.94,503.9,499.09,499.84,170656.1,340.95
1529244000,2018-06-17 14:00:00,ETH/USD,496.68,499.97,496.66,498.01,57898.41,116.06
1529258400,2018-06-17 18:00:00,ETH/USD,499.92,500.99,498.63,500.1,27883.64,55.76
1529272800,2018-06-17 22:00:00,ETH/USD,498.01,499.96,497.83,498.79,124581.54,249.86
1529287200,2018-06-18 02:00:00,ETH/USD,490.21,494.97,490.21,494.97,23244.42,47.19
1529301600,2018-06-18 06:00:00,ETH/USD,493.82,494.86,493.22,493.98,49807.66,100.81
1529316000,2018-06-18 10:00:00,ETH/USD,495.92,496.38,493.67,493.67,84703.04,171.41
1529330400,2018-06-18 14:00:00,ETH/USD,494.2,497.85,493.75,496.66,163964.18,330.94
1529344800,2018-06-18 18:00:00,ETH/USD,517.93,520.55,517.28,517.85,672546.09,1296.1
1529359200,2018-06-18 22:00:00,ETH/USD,517.4,518.0,516.55,517.14,118683.53,229.33
1529373600,2018-06-19 02:00:00,ETH/USD,517.41,518.35,515.18,516.3,179377.96,347.17
1529388000,2018-06-19 06:00:00,ETH/USD,517.0,517.74,514.62,515.28,154667.28,299.87
1529402400,2018-06-19 10:00:00,ETH/USD,522.59,529.61,521.87,525.81,1076376.87,2043.02
1529416800,2018-06-19 14:00:00,ETH/USD,533.13,536.98,532.08,534.89,490931.68,917.96
1529431200,2018-06-19 18:00:00,ETH/USD,532.29,532.42,530.68,531.38,186932.14,351.81
1529445600,2018-06-19 22:00:00,ETH/USD,534.66,536.63,533.16,535.16,84156.48,157.3
1529460000,2018-06-20 02:00:00,ETH/USD,524.96,525.35,520.08,521.88,39338.59,75.34
1529474400,2018-06-20 06:00:00,ETH/USD,519.76,524.66,519.5,524.54,133141.12,254.58
1529488800,2018-06-20 10:00:00,ETH/USD,527.7,528.21,520.32,522.28,269469.31,512.86
1529503200,2018-06-20 14:00:00,ETH/USD,531.57,540.97,531.24,537.24,547961.01,1019.57
1529517600,2018-06-20 18:00:00,ETH/USD,535.51,537.33,535.01,535.36,65281.67,121.66
1529532000,2018-06-20 22:00:00,ETH/USD,533.0,534.82,531.93,534.82,44850.47,84.08
1529546400,2018-06-21 02:00:00,ETH/USD,538.16,545.14,538.16,543.84,183376.97,337.58
1529560800,2018-06-21 06:00:00,ETH/USD,541.46,545.23,539.82,542.13,84825.07,156.56
1529575200,2018-06-21 10:00:00,ETH/USD,534.3,538.4,533.35,537.99,329630.7,615.66
1529589600,2018-06-21 14:00:00,ETH/USD,531.58,535.47,526.6,530.32,1054039.03,1979.75
1529604000,2018-06-21 18:00:00,ETH/USD,524.71,525.63,521.94,522.63,180920.08,346.22
1529618400,2018-06-21 22:00:00,ETH/USD,525.0,527.0,523.94,525.95,109501.62,208.17
1529632800,2018-06-22 02:00:00,ETH/USD,513.49,516.61,511.56,516.09,190024.53,369.4
1529647200,2018-06-22 06:00:00,ETH/USD,513.9,515.18,512.04,513.38,473912.73,922.22
1529661600,2018-06-22 10:00:00,ETH/USD,487.55,493.84,485.0,491.94,947181.86,1939.92
1529676000,2018-06-22 14:00:00,ETH/USD,467.93,478.9,467.93,475.04,1583717.62,3339.15
1529690400,2018-06-22 18:00:00,ETH/USD,473.07,480.0,470.31,478.51,1218148.04,2553.48
1529704800,2018-06-22 22:00:00,ETH/USD,460.72,469.32,449.91,464.77,390069.55,845.94
1529719200,2018-06-23 02:00:00,ETH/USD,471.51,475.1,471.16,473.39,59939.93,126.67
1529733600,2018-06-23 06:00:00,ETH/USD,466.68,466.68,457.16,461.0,264983.5,575.27
1529748000,2018-06-23 10:00:00,ETH/USD,472.7,475.96,472.58,474.07,46328.72,97.67
1529762400,2018-06-23 14:00:00,ETH/USD,473.24,475.0,471.0,472.98,233492.44,494.42
1529776800,2018-06-23 18:00:00,ETH/USD,473.81,474.96,472.81,473.99,95333.43,201.51
1529791200,2018-06-23 22:00:00,ETH/USD,479.37,482.53,475.21,476.1,238009.41,497.63
1529805600,2018-06-24 02:00:00,ETH/USD,467.89,471.99,466.82,470.22,31184.78,66.45
1529820000,2018-06-24 06:00:00,ETH/USD,450.42,450.49,436.0,445.0,1060820.25,2397.19
1529834400,2018-06-24 10:00:00,ETH/USD,445.47,448.0,441.66,446.6,400132.52,900.09
1529848800,2018-06-24 14:00:00,ETH/USD,441.99,442.6,436.97,436.97,324592.88,739.17
1529863200,2018-06-24 18:00:00,ETH/USD,455.34,455.34,450.24,454.14,154653.63,341.42
1529877600,2018-06-24 22:00:00,ETH/USD,455.63,459.57,448.47,454.29,267328.86,589.19
1529892000,2018-06-25 02:00:00,ETH/USD,451.57,451.57,445.0,447.66,184607.05,412.35
1529906400,2018-06-25 06:00:00,ETH/USD,448.96,452.86,448.06,449.7,412024.92,914.95
1529920800,2018-06-25 10:00:00,ETH/USD,450.52,460.73,449.86,459.0,1094268.55,2396.88
1529935200,2018-06-25 14:00:00,ETH/USD,458.9,474.69,456.92,466.99,1265815.85,2702.2
1529949600,2018-06-25 18:00:00,ETH/USD,463.58,466.26,461.28,463.2,148977.66,320.69
1529964000,2018-06-25 22:00:00,ETH/USD,462.99,463.0,457.87,460.21,133463.32,290.37
1529978400,2018-06-26 02:00:00,ETH/USD,456.26,458.0,455.65,458.0,38609.47,84.45
1529992800,2018-06-26 06:00:00,ETH/USD,460.05,460.5,455.64,456.28,324268.93,710.06
1530007200,2018-06-26 10:00:00,ETH/USD,445.44,450.81,444.57,450.2,143016.98,319.08
1530021600,2018-06-26 14:00:00,ETH/USD,444.59,447.86,440.78,445.87,488541.71,1098.94
1530036000,2018-06-26 18:00:00,ETH/USD,445.2,445.46,436.71,437.0,440008.52,998.56
1530050400,2018-06-26 22:00:00,ETH/USD,444.14,445.36,434.2,438.45,490844.84,1121.0
1530064800,2018-06-27 02:00:00,ETH/USD,432.06,432.06,429.65,431.02,294128.32,683.23
1530079200,2018-06-27 06:00:00,ETH/USD,433.04,434.33,429.0,429.99,272282.38,630.77
1530093600,2018-06-27 10:00:00,ETH/USD,436.79,441.7,436.79,440.1,353716.28,804.18
1530108000,2018-06-27 14:00:00,ETH/USD,431.14,431.7,420.0,424.82,832915.62,1964.14
1530122400,2018-06-27 18:00:00,ETH/USD,434.32,435.38,432.23,433.64,52599.88,121.23
1530136800,2018-06-27 22:00:00,ETH/USD,434.59,439.75,434.59,437.56,76029.01,173.7
1530151200,2018-06-28 02:00:00,ETH/USD,438.5,438.51,435.32,436.73,73648.72,168.56
1530165600,2018-06-28 06:00:00,ETH/USD,433.36,434.35,431.33,432.92,63444.31,146.54
1530180000,2018-06-28 10:00:00,ETH/USD,432.85,433.99,431.02,432.97,47353.6,109.38
1530194400,2018-06-28 14:00:00,ETH/USD,435.61,438.7,432.3,437.26,408381.51,936.58
1530208800,2018-06-28 18:00:00,ETH/USD,436.08,436.81,435.41,435.46,99208.91,227.62
1530223200,2018-06-28 22:00:00,ETH/USD,426.52,429.0,423.45,426.56,252158.29,590.65
1530237600,2018-06-29 02:00:00,ETH/USD,420.48,422.73,419.37,421.14,242250.1,575.98
1530252000,2018-06-29 06:00:00,ETH/USD,417.0,418.18,413.0,416.35,564591.75,1360.0
1530266400,2018-06-29 10:00:00,ETH/USD,417.0,417.23,414.0,415.57,128868.85,309.93
1530280800,2018-06-29 14:00:00,ETH/USD,407.99,415.0,407.92,413.66,558411.08,1360.64
1530295200,2018-06-29 18:00:00,ETH/USD,412.51,412.61,409.61,410.29,317711.92,773.31
1530309600,2018-06-29 22:00:00,ETH/USD,415.0,436.66,415.0,433.56,1612147.48,3755.5
1530324000,2018-06-30 02:00:00,ETH/USD,451.52,456.74,446.44,449.65,437131.91,967.8
1530338400,2018-06-30 06:00:00,ETH/USD,452.0,452.99,449.69,450.0,515444.4,1140.76
1530352800,2018-06-30 10:00:00,ETH/USD,457.78,458.0,450.5,450.5,162510.43,358.05
1530367200,2018-06-30 14:00:00,ETH/USD,453.51,453.51,445.01,448.36,905320.54,2022.48
1530381600,2018-06-30 18:00:00,ETH/USD,445.49,445.79,441.55,442.84,118102.98,266.26
1530396000,2018-06-30 22:00:00,ETH/USD,444.74,447.79,444.62,447.3,249720.13,559.02
1530410400,2018-07-01 02:00:00,ETH/USD,451.42,452.84,448.74,451.0,265727.27,589.44
1530424800,2018-07-01 06:00:00,ETH/USD,454.21,456.99,451.28,451.96,264275.63,579.94
1530439200,2018-07-01 10:00:00,ETH/USD,453.4,455.79,453.26,455.29,41529.44,91.46
1530453600,2018-07-01 14:00:00,ETH/USD,448.76,449.78,444.33,445.86,128955.9,288.88
1530468000,2018-07-01 18:00:00,ETH/USD,449.5,449.52,447.96,448.01,11367.43,25.34
1530482400,2018-07-01 22:00:00,ETH/USD,452.28,454.95,450.66,451.0,241801.61,533.38
1530496800,2018-07-02 02:00:00,ETH/USD,449.4,451.82,449.27,451.56,74711.21,166.12
1530511200,2018-07-02 06:00:00,ETH/USD,445.0,449.62,443.28,447.06,135564.11,304.03
1530525600,2018-07-02 10:00:00,ETH/USD,448.3,451.91,448.01,449.13,271964.88,604.04
1530540000,2018-07-02 14:00:00,ETH/USD,470.79,478.35,469.66,470.5,2145640.72,4538.13
1530554400,2018-07-02 18:00:00,ETH/USD,471.8,475.53,470.86,475.14,200181.09,422.95
1530568800,2018-07-02 22:00:00,ETH/USD,480.62,480.63,475.94,478.08,311964.09,653.77
1530583200,2018-07-03 02:00:00,ETH/USD,473.33,478.09,473.2,476.29,292446.2,613.58
1530597600,2018-07-03 06:00:00,ETH/USD,480.0,480.54,476.64,480.54,441741.58,923.63
1530612000,2018-07-03 10:00:00,ETH/USD,475.5,475.5,464.5,469.96,724458.4,1541.5
1530626400,2018-07-03 14:00:00,ETH/USD,466.56,468.44,465.0,467.48,296247.26,634.3
1530640800,2018-07-03 18:00:00,ETH/USD,466.28,467.02,464.68,465.81,80467.34,172.7
1530655200,2018-07-03 22:00:00,ETH/USD,468.4,470.73,460.36,461.42,925833.02,1991.44
1530669600,2018-07-04 02:00:00,ETH/USD,455.55,457.46,454.16,456.77,198833.36,435.45
1530684000,2018-07-04 06:00:00,ETH/USD,458.97,461.26,457.85,459.5,156996.48,341.78
1530698400,2018-07-04 10:00:00,ETH/USD,465.98,467.34,463.03,463.36,112058.72,241.08
1530712800,2018-07-04 14:00:00,ETH/USD,476.0,477.0,473.16,476.18,500069.85,1053.05
1530727200,2018-07-04 18:00:00,ETH/USD,473.33,475.55,471.39,472.82,142638.06,301.38
1530741600,2018-07-04 22:00:00,ETH/USD,473.52,474.76,462.31,466.7,588932.37,1257.32
1530756000,2018-07-05 02:00:00,ETH/USD,472.35,473.83,467.67,468.69,190338.05,404.44
1530770400,2018-07-05 06:00:00,ETH/USD,471.09,471.94,469.0,469.6,50302.26,106.92
1530784800,2018-07-05 10:00:00,ETH/USD,474.06,476.66,472.35,475.04,95818.63,202.06
1530799200,2018-07-05 14:00:00,ETH/USD,469.83,470.96,465.58,467.72,387745.34,827.91
1530813600,2018-07-05 18:00:00,ETH/USD,467.87,468.29,459.18,461.91,521203.89,1125.59
1530828000,2018-07-05 22:00:00,ETH/USD,462.43,466.75,462.15,466.07,54609.35,117.54
1530842400,2018-07-06 02:00:00,ETH/USD,465.2,469.0,465.2,469.0,96709.34,206.74
1530856800,2018-07-06 06:00:00,ETH/USD,462.32,463.32,456.08,456.72,131217.48,285.43
1530871200,2018-07-06 10:00:00,ETH/USD,456.84,462.45,456.84,461.52,184638.18,401.61
1530885600,2018-07-06 14:00:00,ETH/USD,468.16,468.87,466.75,467.83,142739.61,305.28
1530900000,2018-07-06 18:00:00,ETH/USD,470.87,473.51,467.5,470.0,393012.96,837.55
1530914400,2018-07-06 22:00:00,ETH/USD,469.2,470.81,465.83,466.92,151851.21,324.17
1530928800,2018-07-07 02:00:00,ETH/USD,466.44,468.14,466.24,468.09,39577.53,84.77
1530943200,2018-07-07 06:00:00,ETH/USD,470.03,470.15,467.0,468.99,26100.09,55.74
1530957600,2018-07-07 10:00:00,ETH/USD,468.29,470.3,467.46,469.54,105061.04,223.9
1530972000,2018-07-07 14:00:00,ETH/USD,464.7,469.57,464.7,466.79,309058.51,661.03
1530986400,2018-07-07 18:00:00,ETH/USD,465.76,466.04,464.26,465.99,63956.68,137.53
1531000800,2018-07-07 22:00:00,ETH/USD,463.63,468.55,463.32,467.78,35234.88,75.72
1531015200,2018-07-08 02:00:00,ETH/USD,484.13,486.19,481.92,484.65,141713.28,292.57
1531029600,2018-07-08 06:00:00,ETH/USD,484.5,485.69,483.07,484.6,42109.21,86.9
1531044000,2018-07-08 10:00:00,ETH/USD,485.35,485.57,482.99,485.14,599605.08,1239.95
1531058400,2018-07-08 14:00:00,ETH/USD,486.43,487.32,485.62,486.96,19893.71,40.87
1531072800,2018-07-08 18:00:00,ETH/USD,488.93,490.79,488.31,490.4,106201.65,216.97
1531087200,2018-07-08 22:00:00,ETH/USD,488.99,490.63,487.9,490.63,33292.05,67.98
1531101600,2018-07-09 02:00:00,ETH/USD,483.44,483.44,478.78,479.41,291739.69,606.88
1531116000,2018-07-09 06:00:00,ETH/USD,479.5,482.61,479.5,481.54,135363.57,281.46
1531130400,2018-07-09 10:00:00,ETH/USD,480.82,482.0,478.96,480.94,101709.84,211.96
1531144800,2018-07-09 14:00:00,ETH/USD,482.39,482.39,479.31,482.0,99450.17,207.03
1531159200,2018-07-09 18:00:00,ETH/USD,475.86,476.55,473.16,475.0,406467.62,854.71
1531173600,2018-07-09 22:00:00,ETH/USD,476.68,483.99,476.03,476.9,375155.06,783.8
1531188000,2018-07-10 02:00:00,ETH/USD,469.29,470.6,458.42,459.2,331687.51,713.87
1531202400,2018-07-10 06:00:00,ETH/USD,459.0,459.0,453.83,457.49,508289.53,1115.07
1531216800,2018-07-10 10:00:00,ETH/USD,446.61,449.76,444.24,447.46,1740699.29,3906.26
1531231200,2018-07-10 14:00:00,ETH/USD,440.28,441.31,434.45,440.62,369654.51,845.66
1531245600,2018-07-10 18:00:00,ETH/USD,435.0,439.88,434.0,437.0,98705.08,225.97
1531260000,2018-07-10 22:00:00,ETH/USD,440.71,440.71,437.01,438.03,76465.01,174.69
1531274400,2018-07-11 02:00:00,ETH/USD,438.39,438.59,436.83,438.59,12148.42,27.77
1531288800,2018-07-11 06:00:00,ETH/USD,431.27,431.42,424.89,429.17,369374.93,863.83
1531303200,2018-07-11 10:00:00,ETH/USD,436.59,440.0,435.56,439.85,117692.47,268.4
1531317600,2018-07-11 14:00:00,ETH/USD,443.84,443.84,439.21,441.26,62250.97,141.4
1531332000,2018-07-11 18:00:00,ETH/USD,437.99,438.3,436.16,437.38,28787.58,65.88
1531346400,2018-07-11 22:00:00,ETH/USD,439.59,441.67,439.0,441.3,14447.3,32.81
1531360800,2018-07-12 02:00:00,ETH/USD,439.86,439.86,436.99,437.63,111407.0,254.18
1531375200,2018-07-12 06:00:00,ETH/USD,440.18,440.18,431.4,434.36,601465.53,1386.87
1531389600,2018-07-12 10:00:00,ETH/USD,433.92,433.92,429.57,430.81,136222.57,315.56
1531404000,2018-07-12 14:00:00,ETH/USD,430.27,431.12,429.33,430.07,161574.6,375.71
1531418400,2018-07-12 18:00:00,ETH/USD,430.11,430.6,428.81,430.06,30107.06,70.05
1531432800,2018-07-12 22:00:00,ETH/USD,425.29,426.65,423.09,424.44,163804.31,385.92
1531447200,2018-07-13 02:00:00,ETH/USD,432.82,435.7,432.82,435.61,157549.13,362.37
1531461600,2018-07-13 06:00:00,ETH/USD,436.44,437.46,433.14,433.86,236363.22,543.45
1531476000,2018-07-13 10:00:00,ETH/USD,436.44,437.99,436.14,436.14,40281.03,92.06
